1.187300000000000000e+06,9.612787915278378503e-03
1.333000000000000000e+06,1.390507341268683479e-02
1.195100000000000000e+06,1.047115787614853223e-02
1.350000000000000000e+06,9.828983337435020368e-03
1.350140000000000000e+06,1.016547690622683978e-02
1.350080000000000000e+06,1.143639153358036974e-02
1.365000000000000000e+06,1.093338574639461658e-02
1.411300000000000000e+06,1.126006186284782273e-02
1.413500000000000000e+06,9.351076159573232932e-03
1.414500000000000000e+06,8.779290158143267936e-03
1.423000000000000000e+06,1.109870964548556951e-02
1.415000000000000000e+06,9.695654944743482828e-03
1.435000000000000000e+06,1.100595365833852840e-02
1.434025000000000000e+06,9.601465154572101646e-03
1.439500000000000000e+06,1.103948013360194803e-02
1.440000000000000000e+06,9.494616417933577496e-03
1.440400000000000000e+06,1.074129432518159712e-02
1.451800000000000000e+06,1.143038674676034178e-02
1.466500000000000000e+06,1.014295497494386786e-02
1.485500000000000000e+06,7.244934261717442606e-03
1.484100000000000000e+06,7.209645813032414599e-03
1.486000000000000000e+06,6.655825397736701843e-03
1.487000000000000000e+06,8.854187498061634812e-03
1.491000000000000000e+06,9.097027552635054623e-03
1.510000000000000000e+06,1.066290796000876617e-02
1.516500000000000000e+06,6.937304722837458332e-03
1.518862000000000000e+06,8.621695326773049992e-03
1.532000000000000000e+06,7.534284022880963216e-03
1.539000000000000000e+06,1.147451278715651800e-02
1.542810000000000000e+06,8.963813276394947890e-03
1.543000000000000000e+06,8.876651215741807391e-03
1.544500000000000000e+06,9.815388384544725467e-03
1.543500000000000000e+06,9.615941800757091956e-03
1.545600000000000000e+06,9.469670592968063016e-03
1.548500000000000000e+06,9.692190427654375287e-03
1.547700000000000000e+06,8.647326884577116735e-03
1.549500000000000000e+06,8.965116835489918973e-03
1.552000000000000000e+06,1.110617224220845217e-02
1.550000000000000000e+06,8.877658280501864868e-03
1.552500000000000000e+06,1.053964621787350370e-02
1.557500000000000000e+06,9.804627620834827778e-03
1.567500000000000000e+06,7.598293958679207954e-03
1.568000000000000000e+06,1.025725112068048492e-02
1.580000000000000000e+06,7.948463495193607703e-03
1.583500000000000000e+06,7.781041078769281721e-03
1.596500000000000000e+06,8.113499007990302575e-03
1.605500000000000000e+06,4.768161342462030015e-03
1.606500000000000000e+06,5.058828971753232158e-03
