1.187300000000000000e+06,2.415606879906404339e-02
1.333000000000000000e+06,5.227275202442321911e-02
1.195100000000000000e+06,2.137548850471564926e-02
1.350000000000000000e+06,2.346359161607826371e-02
1.350140000000000000e+06,2.720031595374857586e-02
1.350080000000000000e+06,3.124825463986569130e-02
1.365000000000000000e+06,2.806244128032312976e-02
1.411300000000000000e+06,3.500932708187033671e-02
1.413500000000000000e+06,2.352605363467426963e-02
1.414500000000000000e+06,2.001975513693081063e-02
1.423000000000000000e+06,3.152588086610066259e-02
1.415000000000000000e+06,2.249676139334159247e-02
1.435000000000000000e+06,2.728245586246642873e-02
1.434025000000000000e+06,1.942296091004920566e-02
1.439500000000000000e+06,3.345310183236435697e-02
1.440000000000000000e+06,2.386723104022428835e-02
1.440400000000000000e+06,2.693005865072745780e-02
1.451800000000000000e+06,3.189203221341019995e-02
1.466500000000000000e+06,2.801652485769071110e-02
1.485500000000000000e+06,1.562546227155610715e-02
1.484100000000000000e+06,1.743820647765811221e-02
1.486000000000000000e+06,1.405927177116898102e-02
1.487000000000000000e+06,2.433970009942441892e-02
1.491000000000000000e+06,2.547795960809695268e-02
1.510000000000000000e+06,3.244276221411253325e-02
1.516500000000000000e+06,1.294715884776583698e-02
1.518862000000000000e+06,2.011182248602682437e-02
1.532000000000000000e+06,1.354444989562596235e-02
1.539000000000000000e+06,3.067735222503960302e-02
1.542810000000000000e+06,2.533745060725667297e-02
1.543000000000000000e+06,2.265358042786036127e-02
1.544500000000000000e+06,2.633892937754574518e-02
1.543500000000000000e+06,2.873922574547060904e-02
1.545600000000000000e+06,2.609827118951436875e-02
1.548500000000000000e+06,2.860473161809669318e-02
1.547700000000000000e+06,1.935948838242129016e-02
1.549500000000000000e+06,1.907648343028946203e-02
1.552000000000000000e+06,2.634339585040247622e-02
1.550000000000000000e+06,1.855914956134677163e-02
1.552500000000000000e+06,2.480684033510352840e-02
1.557500000000000000e+06,2.755715710662668544e-02
1.567500000000000000e+06,1.586988324176500861e-02
1.568000000000000000e+06,2.474143925728393076e-02
1.580000000000000000e+06,1.607262170407441557e-02
1.583500000000000000e+06,1.431352814536857379e-02
1.596500000000000000e+06,2.023723962661957629e-02
1.605500000000000000e+06,6.119857182799229994e-03
1.606500000000000000e+06,7.723398730903273043e-03
1.620500000000000000e+06,8.553393516661239246e-03
1.632900000000000000e+06,1.259377172011352970e-02
1.632000000000000000e+06,8.424888127009231426e-03
1.634500000000000000e+06,1.493566481475732885e-02
