1.187300000000000000e+06,7.444853107472850784e-01,7.444853107472850784e-01,7.459411893911741531e-01,7.459464814328253812e-01,7.474257462480802250e-01,7.489202048513841081e-01,7.499340427105644080e-01,7.509582710341143885e-01,7.519930554070106687e-01,7.515876908623313479e-01,7.521336064825192569e-01,7.531941228092284835e-01,7.535266672391137677e-01,7.540917189336416859e-01,7.541425201853314553e-01,7.539262874314915930e-01,7.544999027352021770e-01,7.540408553603156205e-01,7.540893784252599152e-01,7.552092358240207748e-01,7.558215641789817196e-01,7.569712672882727977e-01,7.570411122720510644e-01,7.565690431505449620e-01,7.571890957518649934e-01,7.578149531512015091e-01,7.584466954224666768e-01,7.596490696908972939e-01,7.602970863075525498e-01,7.609513008296145964e-01
1.333000000000000000e+06,1.539051977373200097e+00,1.539051977373200097e+00,1.541288289185542393e+00,1.543087758922582431e+00,1.546022982732157214e+00,1.548222141429884902e+00,1.550815498889934307e+00,1.553811971538220593e+00,1.557607106627930005e+00,1.561046137627047248e+00,1.563050015079116672e+00,1.566149808238379570e+00,1.569574066406120627e+00,1.571747892709136618e+00,1.574239276463639259e+00,1.575997394391613682e+00,1.578728231249763914e+00,1.579623774507424416e+00,1.581118958241649386e+00,1.584013991567951862e+00,1.585034534513100724e+00,1.586363621860773510e+00,1.588225730506079181e+00,1.589642502588813899e+00,1.591708312505392353e+00,1.593675128660574147e+00,1.596404116606864987e+00,1.595643717321818311e+00,1.595577231287075293e+00,1.597071562263936206e+00
1.195100000000000000e+06,6.568446568599080049e-01,6.568446568599080049e-01,6.589712547853167068e-01,6.605594496383215830e-01,6.616514503355099830e-01,6.632707708351277542e-01,6.649070660620126638e-01,6.654687972182197209e-01,6.660349957410014454e-01,6.671392056670110149e-01,6.676767325964634292e-01,6.682194017856873947e-01,6.711098720307707710e-01,6.718003096296787380e-01,7.900575903177698978e-01,7.933792932638060735e-01,7.952000362250579713e-01,7.969612104471454073e-01,7.988229205860911675e-01,8.017405329356454002e-01,8.036497590884674747e-01,8.071448779584710076e-01,8.101513193439693339e-01,8.131888374630580341e-01,8.151122853944805513e-01,8.182081320107136291e-01,8.201765969573446835e-01,8.211015006296541463e-01,8.232147852658719955e-01,8.241690092441338322e-01
1.350000000000000000e+06,6.921255443765575999e-01,6.921255443765575999e-01,6.918140995916947089e-01,6.920208847661462048e-01,6.932229354826758838e-01,6.944372866829157109e-01,6.954345355934958839e-01,6.972064574641820833e-01,6.984614156778720107e-01,6.988491722855210142e-01,6.991071013196941131e-01,6.990637678211005790e-01,6.996456288234029763e-01,7.009504508099755338e-01,7.017175270383059216e-01,7.030476705089605538e-01,7.032749633307325832e-01,7.024476896719004104e-01,7.026705192970689184e-01,7.046067908177682249e-01,7.056252619401368609e-01,7.064478178436304212e-01,7.084382832569889876e-01,7.090306382154524245e-01,7.104736851750782511e-01,7.113443634241837232e-01,7.128174779865776856e-01,7.143077626034523009e-01,7.138338452643175902e-01,7.143078646552537547e-01
1.350140000000000000e+06,8.428212408237284459e-01,8.428212408237284459e-01,8.438292967727087923e-01,8.448471052245335455e-01,8.463136466576187678e-01,8.477950279344831364e-01,8.492914809863691961e-01,8.508032426614359212e-01,8.527312223154597248e-01,8.539554923074940129e-01,8.545660670858785668e-01,8.561397112460882308e-01,8.572239687515424977e-01,8.579139108360498422e-01,8.595315373780252344e-01,8.601905985152029643e-01,8.609072268423281216e-01,8.616301128836261203e-01,8.618861878352033212e-01,8.616640375595603363e-01,8.620660348566292486e-01,8.632884740322094297e-01,8.645241526144190614e-01,8.654341529922215948e-01,8.662045530344444355e-01,8.669819555762928731e-01,8.677664527843977904e-01,8.675249050068384316e-01,8.673026350986405841e-01,8.686085052262981776e-01
1.350080000000000000e+06,1.179992062056865132e+00,1.179992062056865132e+00,1.180570709978733035e+00,1.180758605654492532e+00,1.181139606878195858e+00,1.181317344022540405e+00,1.181692563907016602e+00,1.181047952834765269e+00,1.181205624525195619e+00,1.181716533063289054e+00,1.181700490078700261e+00,1.181882027616948161e+00,1.182548083058351684e+00,1.182944321766798534e+00,1.183338455791111077e+00,1.184164950462099464e+00,1.184998182360795571e+00,1.184985917559814084e+00,1.185607269762751548e+00,1.186005496613760313e+00,1.185382595341386569e+00,1.185542174914991476e+00,1.186160675790699726e+00,1.185633957969755015e+00,1.186497479518036080e+00,1.186890288691100803e+00,1.187521681971840382e+00,1.188001353385716774e+00,1.188396281600775817e+00,1.188787168975814934e+00
1.365000000000000000e+06,1.107000847250789288e+00,1.107000847250789288e+00,1.107311437001287091e+00,1.108161871061157377e+00,1.108753802473365857e+00,1.108544555087992656e+00,1.108054749342285206e+00,1.107549450428298776e+00,1.107589441610304037e+00,1.108135124411824490e+00,1.108679695538845600e+00,1.109846792775893487e+00,1.110911827600388868e+00,1.110698170766810877e+00,1.110762841644320043e+00,1.111114381917626570e+00,1.112327268367169664e+00,1.112401431787289674e+00,1.112762929633285935e+00,1.112828501834879580e+00,1.112555938638762898e+00,1.112039330182944097e+00,1.111792587060345783e+00,1.110967982479511784e+00,1.111622264021585593e+00,1.112279919307031628e+00,1.111715328756216925e+00,1.111718543290332262e+00,1.111184976989881612e+00,1.111555260531133182e+00
1.411300000000000000e+06,1.353121881275283878e+00,1.353121881275283878e+00,1.355675797715804043e+00,1.358251822695820898e+00,1.361248187765593309e+00,1.364628826783453874e+00,1.368440194507201779e+00,1.371882257802331306e+00,1.375759055779009365e+00,1.380075287323097477e+00,1.384834579400597621e+00,1.388591383406326152e+00,1.391711851820446544e+00,1.395240994762660058e+00,1.399083052231549607e+00,1.403236572023048856e+00,1.406568658978063935e+00,1.408348070829510190e+00,1.409756661585673365e+00,1.412533262357797526e+00,1.415799198872776943e+00,1.418874983246860122e+00,1.422653009123077350e+00,1.426220757112020898e+00,1.429821962264713253e+00,1.433032484282482422e+00,1.435485716564264713e+00,1.436308284745385855e+00,1.435352872472805519e+00,1.437378206385380164e+00
1.413500000000000000e+06,7.440147241872228090e-01,7.440147241872228090e-01,7.445234808529698212e-01,7.440959504129948110e-01,7.450810125634189651e-01,7.470270004003632947e-01,7.485149188255375563e-01,7.504974260336085834e-01,7.524995328477012135e-01,7.531688899590220920e-01,7.536756856971438268e-01,7.544276899486900279e-01,7.554721599996613302e-01,7.565715805244676018e-01,7.571889933020332641e-01,7.583093105637411790e-01,7.584415333421935523e-01,7.585727185701472974e-01,7.576855301967745371e-01,7.567796902603473042e-01,7.573833697310052848e-01,7.575007437209355654e-01,7.586651061507505567e-01,7.584582388991620849e-01,7.585806464303169738e-01,7.581657737283843401e-01,7.593602772960147407e-01,7.600125274013781462e-01,7.612330070945870775e-01,7.624677536093165120e-01
1.414500000000000000e+06,5.667739245345199128e-01,5.667739245345199128e-01,5.673125230675007957e-01,5.690576633940607199e-01,5.714223117729718693e-01,5.738087199425101481e-01,5.756111527357418156e-01,5.774316129971701628e-01,5.786587511736784872e-01,5.780924053573688326e-01,5.781927179728906241e-01,5.787690054945824336e-01,5.789229400485557120e-01,5.789421442310512811e-01,5.795906177413312488e-01,5.801853341360537764e-01,5.803525473204300678e-01,5.792374087004389382e-01,5.792578763087359306e-01,5.812276005691944247e-01,5.820554411295884023e-01,5.822341716259943345e-01,5.822750953552002784e-01,5.824562531631011231e-01,5.824978608547232151e-01,5.845593417915707635e-01,5.866438899461441370e-01,5.868562321441921359e-01,5.863847230349851225e-01,5.864530964817634695e-01
