1.187300000000000000e+06,8.858054264689193061e-03
1.333000000000000000e+06,9.325979765316232128e-03
1.195100000000000000e+06,1.017884901724821350e-02
1.350000000000000000e+06,6.088522973455898213e-03
1.350140000000000000e+06,6.425316454079078518e-03
1.350080000000000000e+06,7.513881551096735119e-03
1.365000000000000000e+06,8.478228444903979089e-03
1.411300000000000000e+06,6.673034908566481162e-03
1.413500000000000000e+06,6.499367709360771329e-03
1.414500000000000000e+06,6.945573855180129860e-03
1.423000000000000000e+06,6.225241159633050983e-03
1.415000000000000000e+06,6.740816228702178892e-03
1.435000000000000000e+06,8.203262914141569093e-03
1.434025000000000000e+06,8.011682689551435921e-03
1.439500000000000000e+06,9.287292829753171497e-03
1.440000000000000000e+06,6.596756560407160408e-03
1.440400000000000000e+06,7.294796345756561495e-03
1.451800000000000000e+06,8.954170970119555012e-03
1.466500000000000000e+06,9.341750333375309356e-03
1.485500000000000000e+06,7.602158328641559631e-03
1.484100000000000000e+06,6.516922724521514478e-03
1.486000000000000000e+06,8.629470559398527696e-03
1.487000000000000000e+06,1.041798685877792438e-02
1.491000000000000000e+06,5.584196118792544850e-03
1.510000000000000000e+06,7.852635930868939393e-03
1.516500000000000000e+06,6.916858065644538103e-03
1.518862000000000000e+06,9.307173382151806909e-03
1.532000000000000000e+06,4.938438611075664751e-03
1.539000000000000000e+06,4.273687682924241435e-03
1.542810000000000000e+06,1.045307463436789125e-02
1.543000000000000000e+06,7.896462833264247458e-03
1.544500000000000000e+06,7.888847035159161220e-03
1.543500000000000000e+06,7.843448983680023981e-03
1.545600000000000000e+06,6.810095905851163561e-03
1.548500000000000000e+06,7.976258817635717771e-03
1.547700000000000000e+06,5.405897750738406990e-03
1.549500000000000000e+06,7.843252829193748596e-03
1.552000000000000000e+06,5.347630767682130457e-03
1.550000000000000000e+06,7.517678771811406313e-03
1.552500000000000000e+06,5.893053626776173157e-03
1.557500000000000000e+06,7.395240112737318586e-03
1.567500000000000000e+06,5.728301042992563381e-03
1.568000000000000000e+06,6.990082291308728768e-03
1.580000000000000000e+06,8.258609411384110893e-03
1.583500000000000000e+06,6.491252265601592242e-03
1.596500000000000000e+06,1.000244132883666356e-02
1.605500000000000000e+06,1.162643119790240064e-02
1.606500000000000000e+06,1.303249502813672023e-02
1.620500000000000000e+06,7.286771779741394763e-03
1.632900000000000000e+06,5.211519524269620299e-03
1.632000000000000000e+06,6.550233571079366011e-03
1.634500000000000000e+06,6.686810843604481039e-03
1.639500000000000000e+06,6.875970016902425985e-03
1.644000000000000000e+06,6.914560924069728873e-03
1.658500000000000000e+06,7.861629866558091095e-03
1.664000000000000000e+06,7.587548172527628851e-03
1.667500000000000000e+06,5.431281375609799816e-03
1.666500000000000000e+06,6.670546623529632728e-03
1.669000000000000000e+06,5.375235291620218334e-03
1.669520000000000000e+06,6.123113611387110550e-03
2.011400000000000000e+06,1.110221070743063615e-02
2.011460000000000000e+06,9.696136621107489389e-03
2.013000000000000000e+06,9.502086792762230727e-03
2.015700000000000000e+06,1.004757276914443852e-02
2.014000000000000000e+06,1.120209725689271137e-02
2.016000000000000000e+06,9.673626386018216797e-03
2.018000000000000000e+06,9.787590907054043513e-03
2.017500000000000000e+06,1.061841718441342182e-02
2.027500000000000000e+06,9.156024595944509473e-03
2.027000000000000000e+06,5.943716699123727590e-03
2.038850000000000000e+06,4.919974376726575852e-03
2.028500000000000000e+06,7.438656318054592299e-03
2.046000000000000000e+06,6.151953127927805437e-03
2.051500000000000000e+06,1.014728551446250973e-02
2.051000000000000000e+06,7.489721264660801486e-03
2.053200000000000000e+06,5.415680228911472216e-03
2.055100000000000000e+06,7.088111046355967913e-03
2.056900000000000000e+06,7.722028639960224275e-03
2.069700000000000000e+06,5.706506480951153981e-03
2.065500000000000000e+06,5.675101232592525205e-03
2.070000000000000000e+06,5.708087557651612964e-03
2.077200000000000000e+06,6.575008771338316377e-03
2.081500000000000000e+06,8.786867377097998949e-03
2.082950000000000000e+06,4.404817844486835603e-03
2.092500000000000000e+06,6.044325825268018551e-03
2.102908000000000000e+06,7.784681159630425090e-03
2.108000000000000000e+06,6.451881284856820012e-03
2.111180000000000000e+06,5.631077829715771740e-03
2.112120000000000000e+06,7.301622681827111064e-03
2.111500000000000000e+06,6.640654264566862516e-03
2.112360000000000000e+06,8.474394685228371984e-03
2.118500000000000000e+06,7.837713915338249265e-03
2.125000000000000000e+06,8.474670209109571792e-03
2.137727000000000000e+06,6.928835744336527686e-03
2.140991000000000000e+06,7.089014430796101301e-03
2.143000000000000000e+06,8.365058453604036146e-03
2.149000000000000000e+06,9.952711193658363154e-03
2.143040000000000000e+06,9.853753851138473754e-03
2.152100000000000000e+06,9.461112769127937375e-03
2.177000000000000000e+06,1.098353232455259558e-02
2.178400000000000000e+06,9.951309970794953302e-03
2.196000000000000000e+06,1.166382015525838436e-02
2.202600000000000000e+06,9.082806896745480515e-03
2.198100000000000000e+06,7.723567213094069926e-03
2.212600000000000000e+06,7.904411136123336637e-03
2.215100000000000000e+06,8.457455609745404349e-03
2.221525000000000000e+06,8.584744271915838859e-03
2.216180000000000000e+06,9.860684537486310436e-03
2.231000000000000000e+06,7.854055001593036878e-03
2.245500000000000000e+06,8.717090253901358526e-03
2.235200000000000000e+06,1.326871885822078316e-02
2.297155000000000000e+06,8.399656341925226116e-03
2.296500000000000000e+06,1.018999257146659641e-02
2.298123000000000000e+06,1.139559992552333263e-02
2.297310000000000000e+06,8.639022756989037100e-03
2.298608000000000000e+06,8.712150197220491776e-03
2.300700000000000000e+06,7.508901476757845125e-03
2.299950000000000000e+06,7.648177599592732162e-03
2.310947000000000000e+06,1.331294880932885720e-02
2.314500000000000000e+06,1.050474854901251552e-02
2.324400000000000000e+06,9.976459457893287544e-03
2.342933000000000000e+06,7.378142584410293456e-03
2.327100000000000000e+06,7.545034340783560167e-03
2.350900000000000000e+06,1.095825907717491374e-02
2.349900000000000000e+06,8.672535617707029937e-03
2.363000000000000000e+06,7.441359162803827532e-03
2.361000000000000000e+06,5.340751963868297161e-03
2.371500000000000000e+06,7.572250563251876551e-03
2.369800000000000000e+06,4.311692024594226610e-03
2.372250000000000000e+06,6.575139453803018411e-03
2.430085000000000000e+06,8.898131986529968923e-03
2.430615000000000000e+06,9.668658112858531661e-03
2.450250000000000000e+06,1.036104564320950924e-02
2.464000000000000000e+06,1.033492169857953488e-02
2.464146000000000000e+06,7.803356356494943816e-03
2.464360000000000000e+06,1.269478350350139798e-02
2.465493000000000000e+06,7.269785072003568868e-03
2.469800000000000000e+06,8.805097239020417618e-03
2.472000000000000000e+06,1.070203603368385416e-02
2.479155000000000000e+06,6.108861552318076843e-03
2.472500000000000000e+06,9.108492387689032938e-03
2.479300000000000000e+06,8.211980838099489782e-03
2.479560000000000000e+06,9.684758202185441908e-03
2.481000000000000000e+06,8.489576925514098066e-03
2.481510000000000000e+06,8.332515338886042899e-03
3.010655000000000000e+06,1.001415857136833676e-02
3.011800000000000000e+06,9.822161366040348465e-03
3.015500000000000000e+06,1.084803801210548410e-02
3.021350000000000000e+06,9.570223720267867148e-03
3.028000000000000000e+06,1.069858963034137772e-02
3.026500000000000000e+06,8.007345728360169834e-03
3.049000000000000000e+06,6.103581359224967764e-03
3.050000000000000000e+06,1.559632728658201517e-02
3.069500000000000000e+06,1.215968081818789501e-02
3.066000000000000000e+06,1.238358706087428970e-02
3.076600000000000000e+06,1.165664715252276266e-02
3.070500000000000000e+06,1.248643177255745300e-02
3.078000000000000000e+06,1.140838362496178655e-02
3.144000000000000000e+06,7.219731706458624304e-03
3.140000000000000000e+06,9.382756177875263906e-03
3.161000000000000000e+06,7.474153179500798647e-03
3.159540000000000000e+06,7.634640356994028786e-03
3.165000000000000000e+06,8.093115574580941537e-03
3.164000000000000000e+06,9.040459655077517226e-03
3.170000000000000000e+06,9.231393953391481277e-03
3.180500000000000000e+06,1.092828306345189002e-02
