1.187300000000000000e+06,7.913981056519769908e-02,0.000000000000000000e+00,1.718852397996339931e-02,1.342700499251403556e-02,1.262162795736410104e-02,1.285270092632728733e-02,1.400267597753135362e-02,1.223068867468235510e-02,9.814104165243087152e-03,1.084846487569723905e-02,1.425965386392480383e-02,1.288074225842006371e-02,1.097627515257926234e-02,1.083836003306304363e-02,1.012832690702270000e-02,1.205647530441922299e-02,1.229905116941454324e-02,1.183901649705765280e-02,9.967170107612055574e-03,9.964250990971201816e-03,9.575544619568887583e-03,1.291686465604247047e-02,1.607563833774916517e-02,1.327024704705070945e-02,1.128853482320035795e-02,1.044901845221479775e-02,1.252615463844453103e-02,1.029329579157156616e-02,1.127189998259581216e-02,9.660379768272164824e-03
1.333000000000000000e+06,9.369966561277598416e-02,4.440892098500626162e-16,4.808765734908959644e-02,5.325103128944874697e-02,4.185808302165305861e-02,4.097540082944650663e-02,3.674405150806148157e-02,3.572781722640172575e-02,3.602071779311621924e-02,3.684153312182392170e-02,3.336009674461903884e-02,2.749608741565978676e-02,3.420509691139894670e-02,2.899587236642098276e-02,3.047396500781429651e-02,2.432823101053172010e-02,2.549869239363555806e-02,2.208509602206865097e-02,2.341852988659898216e-02,2.466037595375869529e-02,2.101547156333394284e-02,2.056256795012245675e-02,2.346475199656961053e-02,2.675389500301150747e-02,2.481341242574330863e-02,2.477234909752112912e-02,2.298567368025938862e-02,2.480170481419285977e-02,2.465281770616556400e-02,2.486914737537126996e-02
1.195100000000000000e+06,1.195578289260894600e-01,0.000000000000000000e+00,4.705773150358094625e-02,4.830444875459294352e-02,3.705833314692164038e-02,2.724496208502458217e-02,2.637908571180025419e-02,2.658402512619817415e-02,2.566455000534029196e-02,2.152074689232330584e-02,2.202608491354851594e-02,1.933260059463615121e-02,1.738956824544057866e-02,1.956199248618295528e-02,2.340113385250930378e-02,2.002112397455668713e-02,1.792953030923349900e-02,2.027561611005701536e-02,2.402637913139438197e-02,2.186891554820924455e-02,1.993361182234920648e-02,1.610640388282913449e-02,1.777277430080381748e-02,2.104423388378195980e-02,2.047182990296558813e-02,1.638924212174464046e-02,1.673790937656560729e-02,1.961815903323405053e-02,2.225190944300203810e-02,1.966605631411422195e-02
1.350000000000000000e+06,5.547231921179207603e-02,-4.440892098500626162e-16,1.271151553618743435e-02,9.107597075902695849e-03,8.570104728034433350e-03,1.215539398812071070e-02,7.158857686280217791e-03,6.335882269284720536e-03,6.515203360271559774e-03,9.257729536705561202e-03,8.882490077429583408e-03,6.059128198820484812e-03,7.163278742731371551e-03,8.485532083847946438e-03,9.083565666205828393e-03,9.221147571377485974e-03,6.664550450686590466e-03,6.678432698605796247e-03,8.454341329970027630e-03,6.922795364075362556e-03,9.164645363511247922e-03,9.597796186049833977e-03,7.937974062486308213e-03,9.919780705078373728e-03,7.258874062619824485e-03,9.595487086549336908e-03,9.078344542523986149e-03,7.679106215459530205e-03,7.484438872741527859e-03,8.788666657846277985e-03
1.350140000000000000e+06,7.498323498866055203e-02,0.000000000000000000e+00,1.799680931701352904e-02,1.845211912521582676e-02,1.711713775102685631e-02,1.390229102726481258e-02,1.205628445631479195e-02,1.035429247770824901e-02,1.320453812098243418e-02,1.493950905501106874e-02,1.496504605603554694e-02,1.284355202932419004e-02,1.397029801827942563e-02,1.294780729401745489e-02,1.618692917678954402e-02,1.366213889445067053e-02,1.331281388673888344e-02,1.378282315027812288e-02,1.071885592725285719e-02,1.175913923580917952e-02,1.261997154012606259e-02,1.319404594897344296e-02,1.480346273876786967e-02,1.476212345509519963e-02,1.453785603940049853e-02,1.193074585354025885e-02,1.088210885694618213e-02,9.007935044518688983e-03,1.164106395498221147e-02,9.519769377910325403e-03
1.350080000000000000e+06,5.647727690313342208e-02,0.000000000000000000e+00,2.092665200807086734e-02,1.946472707488666742e-02,1.616550981222841799e-02,1.461841147251785600e-02,1.028318934132244067e-02,1.100457815898803204e-02,1.289423485537222192e-02,1.399524586417788541e-02,1.409923220123054932e-02,1.083635566741447676e-02,1.213632429664190937e-02,1.199113522667971665e-02,1.491967994966314492e-02,1.396352688361757188e-02,1.143733986219430676e-02,9.605640592361019969e-03,1.151807396692916541e-02,1.142897850576041208e-02,1.084346820545745160e-02,1.106365871675185630e-02,1.204454839853452697e-02,1.468983013049651731e-02,1.594249475766407187e-02,1.353237009441699001e-02,1.336050041644387676e-02,9.747311404911584987e-03,9.355432005903718817e-03,1.017130491479978360e-02
1.365000000000000000e+06,8.862617321978882856e-02,0.000000000000000000e+00,3.418300027100329430e-02,3.480298901920564347e-02,3.165554885147425779e-02,3.048966762732385760e-02,2.195145794189823363e-02,1.533068830346540068e-02,1.819803154025745329e-02,1.961472349715842611e-02,1.763847152197239865e-02,1.640679102111253229e-02,1.624082674571125651e-02,1.851615200935485817e-02,1.849601036194936654e-02,1.837091017059133691e-02,1.706230703641464785e-02,1.601224011429014382e-02,1.727232363446074004e-02,1.640515708925116556e-02,1.820844250732056580e-02,1.833157052035527812e-02,1.535140110268518043e-02,1.820839200396218160e-02,1.877222227173414026e-02,1.710004258683506251e-02,2.042741284846139038e-02,1.750294105163430203e-02,1.719734536709394135e-02,1.278440346940312722e-02
1.411300000000000000e+06,2.018005088043839379e-02,2.220446049250313081e-16,5.128743799031765249e-02,5.167378894110319365e-02,3.008058195765350717e-02,1.996302570015684452e-02,1.637847966651895248e-02,1.402057987100802094e-02,1.580780015423011164e-02,1.154851399342549101e-02,1.491616734864287253e-02,2.298599111823573793e-02,1.913911386686084626e-02,2.170680227669308238e-02,2.012023833933085371e-02,2.101891622531448789e-02,2.103141479793002588e-02,1.870097467440690053e-02,1.911332557982037272e-02,1.590563149140233890e-02,1.687530203744946888e-02,1.772837059121368242e-02,1.819465234328543346e-02,1.729902080267864406e-02,1.502987819896572930e-02,1.660826852585506330e-02,1.688761067953903350e-02,1.767339752291130495e-02,2.022087542232275936e-02,2.204201413612505434e-02
1.413500000000000000e+06,4.294635218480635785e-02,-2.220446049250313081e-16,1.784175922468156372e-02,1.478829017298943782e-02,1.077905770896814275e-02,8.664808379711619324e-03,8.259279301622957092e-03,7.565156320048060934e-03,6.665179487553185567e-03,8.255969225448023252e-03,9.687394998316722905e-03,8.249109225049622296e-03,8.466868509500624640e-03,9.434421811361559662e-03,7.968812772752631446e-03,7.100311976236728384e-03,6.738601657440668191e-03,6.101127835466346738e-03,7.693542433443667505e-03,7.823932252314147462e-03,9.842143655951041126e-03,1.034178484238390539e-02,9.289240914169827334e-03,8.732332482730864598e-03,9.963946049128757920e-03,9.583407276927857765e-03,1.200243758699270913e-02,7.297058188518334987e-03,8.329058113561771393e-03,8.685676379634799105e-03
1.414500000000000000e+06,6.674073845850569953e-02,2.220446049250313081e-16,3.039121128253929882e-02,2.176020605610728964e-02,1.904306293098478875e-02,1.734980750418024797e-02,1.218779619744125853e-02,1.171207661899220653e-02,1.370685061699550289e-02,1.242013117723361759e-02,1.500632371978527502e-02,1.378932225652729215e-02,1.359853837669522392e-02,1.301094838345662197e-02,1.217293465069291258e-02,1.197106186871232936e-02,1.316225077551003153e-02,1.083932106317098132e-02,1.259405884900033357e-02,1.127824295399149079e-02,1.326542004039632516e-02,1.677604080818717591e-02,1.577308391776233165e-02,1.633762532488169938e-02,1.468957458978970010e-02,1.495435925019972245e-02,1.620633554690886768e-02,1.394918731685201863e-02,1.366569837782360963e-02,1.338623771655456096e-02
