1.187300000000000000e+06,2.079218272002632539e-01,2.079218272002632539e-01,2.079350492288820351e-01,2.089048153656913598e-01,2.098844577015688551e-01,2.108741326158899143e-01,2.095684064003541236e-01,2.076337356476672669e-01,2.086310858518182765e-01,2.096388975583780567e-01,2.091341727361379355e-01,2.063868777308542068e-01,2.033581649897115151e-01,2.017774774421387807e-01,2.007228477374544684e-01,2.006912942967999658e-01,2.006585730972793025e-01,1.995681506896613278e-01,2.005894840594599493e-01,2.005530413439805815e-01,2.001262327138821073e-01,2.000874816024625635e-01,2.011376840505075536e-01,2.021999215177918141e-01,2.010697239825677274e-01,1.999183872939279127e-01,1.998723663658421856e-01,1.975497375865132021e-01,1.986306788644517374e-01,1.981733150799855070e-01
1.333000000000000000e+06,8.310688395862936284e-01,8.310688395862936284e-01,8.296952673759929731e-01,8.286339433480613970e-01,8.271330819833768722e-01,8.260611889709637001e-01,8.243811541384815644e-01,8.237100074247800663e-01,8.225927271408792762e-01,8.223598352938334966e-01,8.212316483238869536e-01,8.198509050942717202e-01,8.185315734425911982e-01,8.161918734450844815e-01,8.150283531990331065e-01,8.146908165232233934e-01,8.143766956540786639e-01,8.126678218331807591e-01,8.109297938000525896e-01,8.096081399923402699e-01,8.072814066179802017e-01,8.056026920815376746e-01,8.042373973583744062e-01,8.033374103158488211e-01,8.014101286943774438e-01,7.994777477855387060e-01,7.986741004499721130e-01,7.976754873947154989e-01,7.966857795963347977e-01,7.963118176856158748e-01
1.195100000000000000e+06,6.411658943563167679e-01,6.411658943563167679e-01,6.389546303416698825e-01,6.380827040297991637e-01,6.366015860815338323e-01,6.367976335484613060e-01,6.363883260753678828e-01,6.360839434989626895e-01,6.348857393732392218e-01,6.342180794140640510e-01,6.325710648952226345e-01,6.309946731628569561e-01,6.287654015439350097e-01,6.256421794331080699e-01,6.220575753627802795e-01,6.216549851749419986e-01,6.211250260467516826e-01,6.192737661824473383e-01,6.175228266630088392e-01,6.170773137429211852e-01,6.159536403778421709e-01,6.146765521480532790e-01,6.132572952691182078e-01,6.109719057112356078e-01,6.094122362572759188e-01,6.074963482681701166e-01,6.061177141596120199e-01,6.055604666212925924e-01,6.042799295612789612e-01,6.016561718413347970e-01
1.350000000000000000e+06,1.264268884639863366e-01,1.264268884639863366e-01,1.270211653743956171e-01,1.276215111686719861e-01,1.282280220261893533e-01,1.288407962010518493e-01,1.279511989590335908e-01,1.274776731983822409e-01,1.280975133942609534e-01,1.287239040954445413e-01,1.277973263692925299e-01,1.261944957206296014e-01,1.234262207426670699e-01,1.229001693156419606e-01,1.235210519040698951e-01,1.241487481531292486e-01,1.247833741260602342e-01,1.242534352714661505e-01,1.248966484135702742e-01,1.243598217035836728e-01,1.226123582197542472e-01,1.232600440144381859e-01,1.226966519770789216e-01,1.233532734280902710e-01,1.240175273260891164e-01,1.246895514019636803e-01,1.241214868653547632e-01,1.248031127123617468e-01,1.254928707504529284e-01,1.249185650939028253e-01
1.350140000000000000e+06,2.739625900195072350e-01,2.739625900195072350e-01,2.718718883322481239e-01,2.701407888025958437e-01,2.679221061038626339e-01,2.665396586820787950e-01,2.660175989742090685e-01,2.654870902263267163e-01,2.667384634229539864e-01,2.680027579394421156e-01,2.674745627082247279e-01,2.647097305058977446e-01,2.618978066401156379e-01,2.590374070501973436e-01,2.570681676378809288e-01,2.554943317724724938e-01,2.558078598639356160e-01,2.561247433019621655e-01,2.545037558574560488e-01,2.518680380157863885e-01,2.521626523830680644e-01,2.510397567903088212e-01,2.503267552814822383e-01,2.506166417462113438e-01,2.509096539392169922e-01,2.501759208260261880e-01,2.487243531272518293e-01,2.482700208896518046e-01,2.475042909839902383e-01,2.451991511264876300e-01
1.350080000000000000e+06,2.145217523129349102e-01,2.145217523129349102e-01,2.132797145529414795e-01,2.131450221247800370e-01,2.118729714737923875e-01,2.128686910242066632e-01,2.115762335884690537e-01,2.114240339189445705e-01,2.124360090926690203e-01,2.134585764901833493e-01,2.127971420060075225e-01,2.091918529169554952e-01,2.060648430148632748e-01,2.022501809201716627e-01,2.020341083732789256e-01,2.030451765317474178e-01,2.028309306707387905e-01,2.026130160919496770e-01,2.036463825063884736e-01,2.034304103898854632e-01,2.019363533129166499e-01,2.004147900409470884e-01,2.014651867566012722e-01,2.025276139443990264e-01,2.036022859912158811e-01,2.033724989858395615e-01,2.031384735517424989e-01,2.029000990317479658e-01,2.040063040291821284e-01,2.051256910337077854e-01
1.365000000000000000e+06,3.485848318503795285e-01,3.485848318503795285e-01,3.485827331918270322e-01,3.493630648544707729e-01,3.509383018131124743e-01,3.517394388768513291e-01,3.516824560070745398e-01,3.521066310256337206e-01,3.529287175200449544e-01,3.529538907032299111e-01,3.515186548759524077e-01,3.499151998156495025e-01,3.469370044559100252e-01,3.444389863082619740e-01,3.431612899525524618e-01,3.422820923880121602e-01,3.392633102521728783e-01,3.359467345979460506e-01,3.349895554702559397e-01,3.342092965589733566e-01,3.341095470091421382e-01,3.340068861329120176e-01,3.339012268737696076e-01,3.337924790419630749e-01,3.327683350015162023e-01,3.326458790534031484e-01,3.334467523126719568e-01,3.342573381592587878e-01,3.350778183375736075e-01,3.348702085794849626e-01
1.411300000000000000e+06,6.866262665959237399e-01,6.866262665959237399e-01,6.859313931277659648e-01,6.846151260869783872e-01,6.816278279812072460e-01,6.784498474521811762e-01,6.761880293678422804e-01,6.748802331852674641e-01,6.725294238342771624e-01,6.708391893185319255e-01,6.698654281933368315e-01,6.690539546370659618e-01,6.682261525730571750e-01,6.678855663902719675e-01,6.651794219608681002e-01,6.612835990349418269e-01,6.589227065894439628e-01,6.568886366175201719e-01,6.553904475804928076e-01,6.538655350657687215e-01,6.528665403490808705e-01,6.524022448117454687e-01,6.487719847733715017e-01,6.462098407321639204e-01,6.434021776800360470e-01,6.417102388799363899e-01,6.399850635597315041e-01,6.388132813938065535e-01,6.364521920421274404e-01,6.323936777769330053e-01
1.413500000000000000e+06,1.467626558676552728e-01,1.467626558676552728e-01,1.464435501457395927e-01,1.471279979717395880e-01,1.478194194471102452e-01,1.485179249806720947e-01,1.482024719812470859e-01,1.478825655607331757e-01,1.485939309654949469e-01,1.493127573152473186e-01,1.489940817581441312e-01,1.465564704307930899e-01,1.429947094526368423e-01,1.415345272080073546e-01,1.400487776804290874e-01,1.407550251042518352e-01,1.403564092936613605e-01,1.399517019929271133e-01,1.406710080264901574e-01,1.413983637701057561e-01,1.421339091879474104e-01,1.428777875596730362e-01,1.424779804788851856e-01,1.420718105980857682e-01,1.428301808571828813e-01,1.424205106616199257e-01,1.420041708817039727e-01,1.427775884616097890e-01,1.435601801384568388e-01,1.425431001917255858e-01
1.414500000000000000e+06,2.628863459061158148e-01,2.628863459061158148e-01,2.615020937355788666e-01,2.609632795744524780e-01,2.612894294974518195e-01,2.624958855115400724e-01,2.624534052202467937e-01,2.627943521885450773e-01,2.631388607066996177e-01,2.643819296782080608e-01,2.647391699641150620e-01,2.628953357212604480e-01,2.612880683570751317e-01,2.597950661089222790e-01,2.582756820630616179e-01,2.563358437288869585e-01,2.547645232653533709e-01,2.518097718795079820e-01,2.530708193108893167e-01,2.543457072290921106e-01,2.546622375341581757e-01,2.545697539624508510e-01,2.544681951032823353e-01,2.543570574919709060e-01,2.546857461906901210e-01,2.530133756982061444e-01,2.543462869971925833e-01,2.546795279407735313e-01,2.560386978657444579e-01,2.556097391647004224e-01
1.423000000000000000e+06,2.458096028104904684e-01,2.458096028104904684e-01,2.452510342903782559e-01,2.455216238229256664e-01,2.449533590295229490e-01,2.443770118370435229e-01,2.431222966772649263e-01,2.426909304066108830e-01,2.429563278002128124e-01,2.432246465440437710e-01,2.434959361285322088e-01,2.420123818543822858e-01,2.406602118671242185e-01,2.400300206621481247e-01,2.366841025926056941e-01,2.351007477202496365e-01,2.344124209123865099e-01,2.346409329218614448e-01,2.339388055774454245e-01,2.332257300492099061e-01,2.325014467022120668e-01,2.317656874617106399e-01,2.310181754571926371e-01,2.312317266433951690e-01,2.304682418047008241e-01,2.296922698639191907e-01,2.279047329738695671e-01,2.260842157163133748e-01,2.272862617280873299e-01,2.266211131642184573e-01
1.415000000000000000e+06,2.011371818077830331e-01,2.011371818077830331e-01,1.988125146954841660e-01,1.988108187130355753e-01,1.978855341396665024e-01,1.978773400903670321e-01,1.978687140207178452e-01,1.978596433721539483e-01,1.978501151799013369e-01,1.987931957669667182e-01,1.997461165364519675e-01,1.978186492737731561e-01,1.968330750308930899e-01,1.948468325658547218e-01,1.928244114824053945e-01,1.927776593829017282e-01,1.917176420250945312e-01,1.926810051809787483e-01,1.926310479546803900e-01,1.936110529123357404e-01,1.946019625039667744e-01,1.956039655642640984e-01,1.955716885607225730e-01,1.955384863955004215e-01,1.949543907764662021e-01,1.938498611641976122e-01,1.938049149446963992e-01,1.937588265449797786e-01,1.948037636069280543e-01,1.924593618358207969e-01
